"year","country","min","max","avg"
2000,"Afghanistan",10.32169458080068,22.174141662091504,16.2479181214460920
2000,"Albania",11.968124536243032,11.968124536243032,11.9681245362430320
2000,"Algeria",5.710666585126432,13.84549759192933,10.0613663518595370
2000,"American Samoa",10.905672308596856,16.079668762128378,13.4926705353626170
2000,"Andorra",6.451078175226973,14.1122778711458,10.2816780231863865
2000,"Anguilla",26.86746787443069,26.86746787443069,26.8674678744306900
2000,"Antarctica (the territory South of 60 deg S)",16.59033314534201,24.78065227006721,20.6854927077046100
2000,"Antigua and Barbuda",12.290429559011264,12.290429559011264,12.2904295590112640
2000,"Argentina",16.80056069519538,16.80056069519538,16.8005606951953800
2000,"Armenia",15.44157781118783,15.44157781118783,15.4415778111878300
2000,"Australia",15.203496949981332,19.73080011919501,17.1533631327955783
2000,"Austria",16.38539539711364,16.38539539711364,16.3853953971136400
2000,"Azerbaijan",14.771934713901729,18.900817236527253,16.8363759752144910
2000,"Bahrain",10.02693179782263,21.92670329419693,14.9654592161193867
2000,"Bangladesh",14.304067191971653,19.445122072134243,16.8745946320529480
2000,"Barbados",13.348526851229018,18.924077122495284,16.1363019868621510
2000,"Belize",15.457971908297038,15.5765494230117,15.5172606656543690
2000,"Benin",10.801725040099702,10.801725040099702,10.8017250400997020
2000,"Bermuda",16.998411393715006,16.998411393715006,16.9984113937150060
2000,"Bhutan",15.123535457752396,15.809947789303346,15.4922208199441240
2000,"Bolivia",12.62938181499936,21.11082689787927,17.1454515342414968
2000,"Bosnia and Herzegovina",10.61927144522944,15.556628423300069,13.9267220035962090
2000,"Botswana",9.011849740865264,19.69729414711512,15.6446313957088426
2000,"Bouvet Island (Bouvetoya)",16.595933958924682,16.99683277956441,16.7963833692445460
2000,"British Indian Ocean Territory (Chagos Archipelago)",14.89574312670864,14.89574312670864,14.8957431267086400
2000,"British Virgin Islands",17.426150066274083,17.426150066274083,17.4261500662740830
2000,"Brunei Darussalam",8.857165398391972,15.721363265770462,12.5308567697058167
2000,"Bulgaria",9.293540463320625,23.89013014871705,15.2566999575288383
2000,"Burkina Faso",8.00761253977697,20.252692626451385,14.7099588453403668
2000,"Cambodia",6.876880563643242,14.603366056005791,10.7401233098245165
2000,"Cameroon",10.475711409217666,10.475711409217666,10.4757114092176660
2000,"Canada",4.096717213329942,13.312956259432772,8.7048367363813570
2000,"Cape Verde",11.47846172408046,20.482875888673565,16.8446096230254378
2000,"Cayman Islands",7.080143661241721,19.860288620625404,14.0452042813086563
2000,"Central African Republic",19.816565416170217,19.816565416170217,19.8165654161702170
2000,"Chad",9.026524681217706,14.121562914551053,12.3745883873942050
2000,"Chile",14.324843803818885,22.356210167755425,18.3405269857871550
2000,"China",10.089492481264502,15.14631616197612,12.4634828393897775
2000,"Cocos (Keeling) Islands",13.818428480255111,16.195939015824106,15.0071837480396085
2000,"Colombia",3.2824790198866296,12.0132277580866,7.6478533889866148
2000,"Comoros",16.502703028142857,25.71605742636187,20.1044342661115283
2000,"Congo",3.497067975105983,25.779951156007385,15.4775272963198765
2000,"Cook Islands",13.724988743289508,18.65940311168233,16.7225941519157917
2000,"Costa Rica",11.26972514882024,17.747515508184108,14.2353012526513133
2000,"Cote d'Ivoire",5.332163246654227,11.916570504145993,8.6243668754001100
2000,"Cuba",12.149004529112725,12.149004529112725,12.1490045291127250
2000,"Czech Republic",13.526820846194028,17.150953508484587,15.3388871773393075
2000,"Denmark",11.347275076957573,11.52925294499916,11.4382640109783665
2000,"Djibouti",8.841050537082833,12.429218800638449,10.6351346688606410
2000,"Dominica",11.217459099450611,20.196130377679488,15.7067947385650495
2000,"Ecuador",7.339203596500363,29.090744279969325,15.2953445487922194
2000,"Egypt",12.72317541193302,22.324532669935788,17.5238540409344040
2000,"El Salvador",13.541871516255815,13.541871516255815,13.5418715162558150
2000,"Equatorial Guinea",14.799343929906742,27.18135572285772,20.6028052186139345
2000,"Eritrea",4.435225964272396,20.5264048013087,12.4808153827905480
2000,"Estonia",13.29047989522392,25.99940936435881,17.8338408569933463
2000,"Ethiopia",17.12078324092719,17.12078324092719,17.1207832409271900
2000,"Falkland Islands (Malvinas)",17.45583888844768,17.45583888844768,17.4558388884476800
2000,"Faroe Islands",26.032832677645533,26.032832677645533,26.0328326776455330
2000,"Fiji",6.095003072400665,16.758681802191944,13.1089283601620663
2000,"Finland",4.012817781227369,8.566691881396123,6.2897548313117460
2000,"France",10.01063906489007,10.01063906489007,10.0106390648900700
2000,"French Guiana",15.908147559231386,27.32371775936091,21.6159326592961480
2000,"French Polynesia",17.062911671659684,17.517593328474337,17.2902525000670105
2000,"French Southern Territories",13.475580187275153,21.08214940898184,17.7853327231437530
2000,"Gabon",7.511291128973832,19.04758565122112,14.7078809740927023
2000,"Georgia",6.926304468421701,18.67892121763452,14.0748419555728997
2000,"Germany",8.451524239094107,8.451524239094107,8.4515242390941070
2000,"Ghana",18.75463650859238,18.75463650859238,18.7546365085923800
2000,"Gibraltar",7.894868492712193,7.894868492712193,7.8948684927121930
2000,"Greece",12.598530081981965,20.172910867625564,17.6168681697816830
2000,"Grenada",11.52254602744603,15.28313081118539,13.4028384193157100
2000,"Guadeloupe",21.447847196386107,21.447847196386107,21.4478471963861070
2000,"Guam",16.861947870844475,20.155102870152835,18.5085253704986550
2000,"Guatemala",16.316106565954367,16.316106565954367,16.3161065659543670
2000,"Guernsey",12.28706409332796,12.910688733073084,12.5988764132005220
2000,"Guinea",19.42935582957179,21.190372852523964,20.3098643410478770
2000,"Guyana",16.491846222657777,16.693212446334798,16.5925293344962875
2000,"Haiti",17.671142085578616,17.671142085578616,17.6711420855786160
2000,"Heard Island and McDonald Islands",16.619832774199466,16.619832774199466,16.6198327741994660
2000,"Holy See (Vatican City State)",14.091570828685704,14.091570828685704,14.0915708286857040
2000,"Honduras",2.052743821570079,14.384414194530349,8.9686978935939836
2000,"Hungary",17.295598665287493,18.301463507247085,17.7985310862672890
2000,"Iceland",3.940120976025464,3.940120976025464,3.9401209760254640
2000,"India",8.050407266896865,14.56379206105816,12.1593276289676557
2000,"Indonesia",17.489818744145868,18.380239717347308,17.9350292307465880
2000,"Iran",7.682701813462628,20.74140008331123,14.6632671213384845
