Date,Year,Location,Country,Temperature,CO2_Emissions,Sea_Level_Rise,Precipitation,Humidity,Wind_Speed
2000-01-01 00:00:00.000000000,2000,New Williamtown,Latvia,10.688985961440224,403.118902532313,0.7175060280487084,13.835236935170093,23.631256224753127,18.492026001060687
2000-01-01 20:09:43.258325832,2000,North Rachel,South Africa,13.814430285994884,396.6634992886479,1.205714577973989,40.97408400927044,43.98294551257813,34.24929982477023
2000-01-02 16:19:26.516651665,2000,West Williamland,French Guiana,27.32371775936091,451.5531550541853,-0.1607829704317243,42.69793130058377,96.65259963507044,34.12426102508349
2000-01-03 12:29:09.774977497,2000,South David,Vietnam,12.309580591035468,422.4049834902143,-0.4759314713381429,5.19334125444082,47.467938218670255,8.554563363421174
2000-01-04 08:38:53.033303330,2000,New Scottburgh,Moldova,13.21088505803461,410.4729985512822,1.135756628043307,78.69527968277524,61.789671701534864,8.001163673482758
2000-01-05 04:48:36.291629162,2000,South Nathan,Saint Helena,6.229326002700251,392.47331719038647,1.1222096515478814,76.36833149286181,48.97388550678613,30.39890794329896
2000-01-06 00:58:19.549954995,2000,Port Richardfurt,Tuvalu,21.646738086726472,387.6484371180284,0.0584712409258889,9.650388925838593,11.402284470873091,15.720943642696325
2000-01-06 21:08:02.808280828,2000,Adambury,Australia,19.73080011919501,448.1802750047965,0.0014150785882038,93.36075533008152,21.526349705088965,29.99349506057048
2000-01-07 17:17:46.066606660,2000,Williamsonberg,Qatar,19.85811441229347,379.61882007364414,0.5848806209007508,6.21884631797559,30.861948899872115,37.51947246463215
2000-01-08 13:27:29.324932493,2000,North Thomas,Chad,14.121562914551053,410.5170723682955,-1.7122242470452451,15.351582928470986,88.4227939532216,47.92252054153893
2000-01-09 09:37:12.583258325,2000,West Jillton,Fiji,6.095003072400665,360.81117844919766,-0.9350594522492722,95.46176935634224,28.932543882937036,20.88834143678071
2000-01-10 05:46:55.841584158,2000,Robertville,Guernsey,12.28706409332796,488.3559377027121,0.0213680521961255,11.838236022909554,90.04033901797068,30.43540963729574
2000-01-11 01:56:39.099909991,2000,Camposfort,Egypt,22.324532669935788,445.20896015646974,-1.0288023041541257,48.77875857440538,83.4062518121287,1.833402038880011
2000-01-11 22:06:22.358235823,2000,Hughesville,Rwanda,15.788180996646265,373.3412975290676,-2.0615358826600483,13.36168293068376,56.94488536727391,23.386007990776783
2000-01-12 18:16:05.616561656,2000,Adammouth,Samoa,17.060977860429766,503.450872519532,1.281869804834719,80.91894667671423,24.79688971691132,17.094476927615037
2000-01-13 14:25:48.874887488,2000,East Ricardomouth,Mongolia,7.164086322706169,447.62319628782245,-0.0846604808732542,89.80802188936613,96.88787047585592,32.02683683766415
2000-01-14 10:35:32.133213321,2000,Port Robertborough,Equatorial Guinea,14.799343929906742,396.9978084368574,-1.0867896679413167,23.28876445516711,37.69558959188566,41.68841461602788
2000-01-15 06:45:15.391539153,2000,South Natalieshire,Libyan Arab Jamahiriya,2.228858554949776,348.1042715672331,-0.0306183480327122,64.63697079124101,21.77200392186832,46.22845710599407
2000-01-16 02:54:58.649864986,2000,Zacharyborough,Libyan Arab Jamahiriya,16.901893288020684,359.17175493562024,-0.1350399006404893,15.512609183989568,84.10307772093363,25.939785941291127
2000-01-16 23:04:41.908190819,2000,Bakerburgh,Mali,10.874589265810686,415.6086325655381,1.2183139750539658,57.99068057397449,15.764406719831404,10.098796629230185
2000-01-17 19:14:25.166516651,2000,Devinchester,Cocos (Keeling) Islands,13.818428480255111,343.25327264121586,0.5417702302824254,14.361387877127996,8.28530787984587,13.802637166275378
2000-01-18 15:24:08.424842484,2000,Thompsonburgh,Bahrain,10.02693179782263,325.31158834806394,0.6559375173958361,49.14687341201124,47.72895684865398,27.800184818719
2000-01-19 11:33:51.683168316,2000,East Darlene,French Southern Territories,21.08214940898184,421.30428947297537,0.2369629437972701,95.56628339351766,87.70152798025715,34.05023601934412
2000-01-20 07:43:34.941494149,2000,North Ericchester,Iceland,3.940120976025464,352.7607490192241,0.7980831533489516,1.9990654017286835,14.404548415200637,8.346310034279474
2000-01-21 03:53:18.199819982,2000,West Annaview,Bahrain,12.9427425563386,350.0662307483054,0.3960083827587374,78.50205435827282,17.556967194231397,11.859019056893516
2000-01-22 00:03:01.458145814,2000,Bartonhaven,Tajikistan,17.232979250654946,353.0930713982748,-2.232079072561156,48.07797656298112,3.925451782765643,40.520303066631065
2000-01-22 20:12:44.716471647,2000,Lake David,Norfolk Island,21.22103767103692,352.00886244913835,1.4567393009471905,98.9536514605125,72.91148088562473,27.8896075597389
2000-01-23 16:22:27.974797479,2000,Angelicaview,Libyan Arab Jamahiriya,19.0591267578578,411.7331224924346,0.6109107612381881,37.62045970587478,82.60715575334301,30.35893038709788
2000-01-24 12:32:11.233123312,2000,Alexischester,Bosnia and Herzegovina,15.556628423300069,397.714315790881,-1.535181444142519,98.78284330984972,85.46321765842228,43.558018124866834
2000-01-25 08:41:54.491449144,2000,Williambury,Reunion,8.940554691791938,398.0278101177264,-0.7336004991309895,41.27132980851999,7.689675894028925,43.44641627003914
2000-01-26 04:51:37.749774977,2000,Amandaville,Ethiopia,17.12078324092719,458.6236596225761,-0.2691909000634729,56.930685977181625,27.74861701207657,10.272521196582368
2000-01-27 01:01:21.008100810,2000,Lake Glennmouth,Spain,11.050275763301215,404.9316305995061,0.7168908436055069,18.452434663082197,48.60922123329192,24.62772954808023
2000-01-27 21:11:04.266426642,2000,Wagnerbury,Italy,9.442613181303784,370.561077003954,-1.2519629842874505,86.9668871135995,83.43581276996889,8.076130313253065
2000-01-28 17:20:47.524752475,2000,Christopherside,Andorra,14.1122778711458,415.0272630101721,-0.3048719876115716,69.13522187034255,3.851053568743179,31.515948913046586
2000-01-29 13:30:30.783078307,2000,Hoffmanborough,Gibraltar,7.894868492712193,447.0534286965758,-0.234510056568033,49.21656810915013,46.00633434437048,49.95964579058458
2000-01-30 09:40:14.041404140,2000,Gordonfort,Monaco,19.797186440797464,481.7500805516654,-0.1631667839184079,76.04414499245524,37.16814795069742,47.553266618261226
